Timestamp, RackID, Rack Flow, Rack Inlet P, Rack Outlet P, Rack Delta P, Cold Aisle Amb Temp, Rack Inlet Temp, Rack Outlet Temp
2026-05-06T00:00, Rack48, 121.53, 45.29, 22.60, 22.69, 30.4, 32.22, 33.74
2026-05-06T00:01, Rack49, 120.21, 44.47, 22.17, 22.3, 31.9, 32.55, 34.17
2026-05-06T00:01, Rack50, 114.89, 46.74, 19.88, 26.86, 32.9, 30.08, 31.59
2026-05-06T00:02, Rack51, 123.57, 47.15, 20.12, 27.03, 33.7, , 
2026-05-06T00:04, Rack48, 119.28, 47.06, 23.85, 23.21, 33.6, 31.49, 33.15
2026-05-06T00:05, Rack49, 123.15, 46.57, 23.88, 22.69, 33.3, 31.99, 33.60
2026-05-06T00:06, Rack50, 113.45, 46.85, 19.05, 27.8, 29.8, 31.59, 33.10
2026-05-06T00:06, Rack51, 124.65, 45.20, 18.79, 26.41, 28.6, 32.89, 33.90
2026-05-06T00:07, Rack48, , , , 0, 33.8, , 
2026-05-06T00:08, Rack49, , , , 0, 30.1, , 
2026-05-06T00:09, Rack50, , , , 0, 29.6, 32.80, 34.27
2026-05-06T00:09, Rack51, 122.18, 46.60, 19.12, 27.48, 31.3, 31.87, 34.02
2026-05-06T00:11, Rack48, 119.32, 46.88, 23.25, 23.63, 33.2, 31.34, 33.27
2026-05-06T00:12, Rack49, 123.04, 44.86, 22.99, 21.87, 29.1, 31.44, 33.17
2026-05-06T00:12, Rack50, 113.67, 46.53, 19.04, 27.49, 31.2, 32.65, 34.27
2026-05-06T00:13, Rack51, 122.80, 46.47, 18.88, 27.59, 32.2, 29.76, 32.40
2026-05-06T00:14, Rack48, , , , 0, 28.8, , 
2026-05-06T00:15, Rack49, , , 22.14, 22.14, 31.5, 32.58, 34.22
2026-05-06T00:16, Rack50, 112.89, 47.32, 19.34, 27.98, 32.5, 30.97, 32.43
2026-05-06T00:16, Rack51, 123.75, 47.59, 20.48, 27.11, 33.3, , 
2026-05-06T00:18, Rack48, 121.29, 45.32, 22.29, 23.03, 30.2, , 
2026-05-06T00:19, Rack49, , , , 0, 33.3, , 
2026-05-06T00:19, Rack50, , , , 0, 32.8, , 
2026-05-06T00:20, Rack51, , , , 0, 28.4, , 33.75
2026-05-06T00:22, Rack48, 122.29, 46.28, 23.64, 22.64, 33.1, 32.24, 33.77
2026-05-06T00:22, Rack49, 120.19, 45.55, 23.28, 22.27, 33.8, 32.57, 34.16
2026-05-06T00:23, Rack50, 113.06, 47.56, 19.29, 28.27, 32.4, , 
2026-05-06T00:23, Rack51, , , , 0, 29.8, , 
2026-05-06T00:25, Rack48, 118.91, 46.15, 23.34, 22.81, 33.7, 32.20, 34.03
2026-05-06T00:25, Rack49, 120.27, 46.16, 23.40, 22.76, 32.7, 31.66, 33.51
2026-05-06T00:26, Rack50, 115.71, 47.30, 19.62, 27.68, 29.3, , 
2026-05-06T00:27, Rack51, , 45.51, 18.47, 27.04, 30.9, , 
2026-05-06T00:28, Rack48, , , , 0, 29.1, , 
2026-05-06T00:29, Rack49, , , , 0, 30.5, , 
2026-05-06T00:30, Rack50, , 47.26, 19.87, 27.39, 32.1, , 
2026-05-06T00:31, Rack51, , , , 0, 33.7, , 
2026-05-06T00:32, Rack48, 118.95, 45.76, 22.62, 23.14, 31.3, 31.27, 33.24
2026-05-06T00:33, Rack49, 122.69, 45.99, 23.75, 22.24, 32.5, 31.31, 33.09
2026-05-06T00:33, Rack50, 114.89, 47.63, 20.40, 27.23, 33.3, , 
2026-05-06T00:34, Rack51, , , , 0, 30.6, , 
2026-05-06T00:36, Rack48, 120.75, 45.79, 22.80, 22.99, 32.3, 32.39, 33.86
2026-05-06T00:36, Rack49, 123.14, 45.07, 23.49, 21.58, 33.5, 32.01, 33.85
2026-05-06T00:37, Rack50, 115.59, 47.36, 19.41, 27.95, 29.7, 31.78, 33.16
2026-05-06T00:38, Rack51, 125.53, 45.76, 19.26, 26.5, 28.7, 32.97, 33.90
2026-05-06T00:39, Rack48, 119.57, 46.07, 23.02, 23.05, 33.2, , 
2026-05-06T00:40, Rack49, , , , 0, 30.9, , 
2026-05-06T00:41, Rack50, , , , 0, 29.4, , 
2026-05-06T00:41, Rack51, , , , 0, 31.9, , 
