Timestamp, RackID, Rack Flow, Rack Inlet P, Rack Outlet P, Rack Delta P, Cold Aisle Amb Temp, Rack Inlet Temp, Rack Outlet Temp
2026-05-02T00:00, Rack48, 119.63, 47.91, 25.17, 22.74, 32.9, 31.73, 33.80
2026-05-02T00:00, Rack49, 120.36, 47.70, 25.38, 22.32, 33.5, 31.35, 33.27
2026-05-02T00:01, Rack50, 113.68, 49.36, 22.02, 27.34, 33.1, , 
2026-05-02T00:01, Rack51, , , , 0, 28.9, , 33.95
2026-05-02T00:03, Rack48, , , , 0, 33.6, 32.15, 33.61
2026-05-02T00:04, Rack49, 120.35, 47.23, 24.91, 22.32, 33, 32.55, 34.19
2026-05-02T00:04, Rack50, 113.61, 48.63, 20.37, 28.26, 29, 31.97, 
2026-05-02T00:05, Rack51, , , , 0, 31.2, , 
2026-05-02T00:06, Rack48, , , , 0, 32.6, , 
2026-05-02T00:07, Rack49, , 46.36, 24.36, 22, 28.4, 31.41, 33.31
2026-05-02T00:08, Rack50, 113.53, 48.25, 21.23, 27.02, 29.9, 32.53, 34.12
2026-05-02T00:08, Rack51, 122.65, 47.55, 21.13, 26.42, 31.5, 32.09, 33.98
2026-05-02T00:09, Rack48, , , , 0, 32.2, , 
2026-05-02T00:10, Rack49, , 46.44, 24.30, 22.14, 28.4, 31.87, 33.58
2026-05-02T00:11, Rack50, 114.20, 47.85, 20.87, 26.98, 29.8, , 
2026-05-02T00:12, Rack51, , , 22.06, 22.06, 33.7, 30.40, 31.90
2026-05-02T00:14, Rack48, 119.27, 47.01, 24.50, 22.51, 30.3, , 
2026-05-02T00:14, Rack49, , , , 0, 32.7, , 
2026-05-02T00:15, Rack50, 113.18, 49.01, 21.93, 27.08, 33.7, 30.46, 31.84
2026-05-02T00:16, Rack51, 122.04, 47.94, 21.04, 26.9, 31.7, 31.48, 32.73
2026-05-02T00:17, Rack48, , , , 0, 32.2, 32.19, 33.76
2026-05-02T00:18, Rack49, 121.10, 46.95, 24.85, 22.1, 33, 32.48, 34.20
2026-05-02T00:18, Rack50, 113.04, 48.94, 21.98, 26.96, 33.6, 31.26, 32.63
2026-05-02T00:19, Rack51, 122.27, 47.87, 21.11, 26.76, 28.6, 32.36, 33.36
2026-05-02T00:20, Rack48, 118.91, 47.54, 24.94, 22.6, 32.6, 31.71, 33.75
2026-05-02T00:21, Rack49, 120.66, 47.55, 25.54, 22.01, 33.6, 31.36, 33.26
2026-05-02T00:21, Rack50, 113.69, 49.17, 21.65, 27.52, 32.2, 31.05, 32.59
2026-05-02T00:22, Rack51, 122.19, 47.35, 20.75, 26.6, 28.7, 32.25, 33.27
2026-05-02T00:23, Rack48, , , , 0, 33.3, , 
2026-05-02T00:24, Rack49, , 47.24, 25.00, 22.24, 33.3, 32.32, 33.99
2026-05-02T00:25, Rack50, 113.49, 48.29, 20.84, 27.45, 29.8, 31.75, 33.08
2026-05-02T00:25, Rack51, 121.83, 47.18, 20.70, 26.48, 28.6, , 
2026-05-02T00:27, Rack48, 119.64, 48.68, 25.33, 23.35, 33.6, 32.16, 34.11
2026-05-02T00:28, Rack49, 120.62, 46.50, 24.26, 22.24, 28.7, , 33.20
2026-05-02T00:29, Rack50, 113.72, 48.34, 21.29, 27.05, 30.6, 32.59, 34.21
2026-05-02T00:29, Rack51, 123.21, 47.55, 21.22, 26.33, 31.9, 31.04, 33.54
2026-05-02T00:30, Rack48, 122.12, 49.06, 25.38, 23.68, 32.3, 31.33, 33.27
2026-05-02T00:31, Rack49, 120.93, 46.74, 24.54, 22.2, 28.8, 32.41, 34.26
2026-05-02T00:32, Rack50, 113.46, 49.04, 21.78, 27.26, 32.6, , 
2026-05-02T00:33, Rack51, , , , 0, 33.2, , 
2026-05-02T00:35, Rack48, , 47.37, 24.68, 22.69, 31.4, 31.42, 33.43
2026-05-02T00:35, Rack49, 121.06, 47.48, 25.15, 22.33, 32.4, 31.25, 33.07
2026-05-02T00:36, Rack50, 113.18, 49.24, 21.78, 27.46, 33.2, 30.08, 31.59
2026-05-02T00:36, Rack51, 124.80, 48.44, 21.72, 26.72, 33.8, 30.49, 31.94
2026-05-02T00:37, Rack48, 119.52, 47.48, 24.70, 22.78, 30.4, 31.59, 33.17
2026-05-02T00:38, Rack49, 120.64, 47.08, , 47.08, 33.4, , 
2026-05-02T00:39, Rack50, , , , 0, 31.9, , 
2026-05-02T00:40, Rack51, , , 21.05, 21.05, 28.4, 32.57, 33.52
2026-05-02T00:41, Rack48, 119.48, 47.62, 24.91, 22.71, 32.9, 32.11, 34.14
2026-05-02T00:42, Rack49, 120.47, 47.25, 25.22, 22.03, 33.5, , 
2026-05-02T00:42, Rack50, , , , 0, 29.4, , 
2026-05-02T00:43, Rack51, , , , 0, 30.1, , 
2026-05-02T00:45, Rack48, , , , 0, 32.7, , 
2026-05-02T00:46, Rack49, , , , 0, 28.3, 32.48, 34.31
2026-05-02T00:46, Rack50, 114.65, 48.14, 21.21, 26.93, 30.3, 32.62, 34.22
2026-05-02T00:47, Rack51, 122.92, 48.40, 21.44, 26.96, 32.4, 30.24, 32.81
