Timestamp, RackID, Rack Flow, Rack Inlet P, Rack Outlet P, Rack Delta P, Cold Aisle Amb Temp, Rack Inlet Temp, Rack Outlet Temp
2026-05-03T00:02, Rack48, 121.98, 46.79, 23.91, 22.88, 28.6, 32.62, 34.27
2026-05-03T00:03, Rack49, 120.57, 45.98, 23.90, 22.08, 30.5, , 
2026-05-03T00:04, Rack50, , , , 0, 33.4, , 32.30
2026-05-03T00:05, Rack51, 121.91, 47.08, 20.47, 26.61, 29.5, , 
2026-05-03T00:07, Rack48, 119.66, 47.74, 25.14, 22.6, 33.1, 32.46, 34.02
2026-05-03T00:07, Rack49, 120.44, 47.17, 25.01, 22.16, 33.7, 32.64, 34.37
2026-05-03T00:08, Rack50, 112.83, 48.81, 21.50, 27.31, 32.6, 31.61, 33.09
2026-05-03T00:08, Rack51, 122.93, 47.56, 21.11, 26.45, 28.5, 32.71, 33.74
2026-05-03T00:10, Rack48, , , , 0, 33.3, , 
2026-05-03T00:10, Rack49, , , , 0, 33.1, , 
2026-05-03T00:11, Rack50, , , , 0, 28.4, 31.95, 33.52
2026-05-03T00:12, Rack51, 122.49, 47.06, 20.56, 26.5, 29.9, 33.02, 34.11
2026-05-03T00:13, Rack48, 119.56, 48.60, 25.50, 23.1, 33.8, 31.65, 33.33
2026-05-03T00:14, Rack49, 120.09, 46.99, 24.70, 22.29, 31.7, , 
2026-05-03T00:15, Rack50, , , , 0, 31.1, , 
2026-05-03T00:15, Rack51, , , , 0, 32.7, , 
2026-05-03T00:17, Rack48, 119.05, 47.17, 24.25, 22.92, 28.6, 31.31, 33.37
2026-05-03T00:18, Rack49, 120.37, 46.63, 24.67, 21.96, 30.7, 31.24, 33.12
2026-05-03T00:18, Rack50, 113.07, 48.45, 21.31, 27.14, 32, 30.74, 32.46
2026-05-03T00:19, Rack51, 122.54, 47.94, 21.42, 26.52, 33.2, , 
2026-05-03T00:21, Rack48, , 46.92, 24.30, 22.62, 30.1, , 
2026-05-03T00:22, Rack49, , , , 0, 33.3, , 
2026-05-03T00:22, Rack50, , 49.40, 22.18, 27.22, 33.3, 30.77, 32.23
2026-05-03T00:23, Rack51, 125.25, 48.40, 21.09, 27.31, 30.2, 31.87, 33.03
2026-05-03T00:24, Rack48, 119.53, 48.07, 24.93, 23.14, 32.4, 31.32, 33.29
2026-05-03T00:25, Rack49, 120.96, 47.55, 25.53, 22.02, 33.2, , 
2026-05-03T00:26, Rack50, , , , 0, 29.3, , 
2026-05-03T00:27, Rack51, , , , 0, 32.1, , 
2026-05-03T00:28, Rack48, 119.64, 46.78, 24.00, 22.78, 28.6, 31.40, 33.47
2026-05-03T00:29, Rack49, 120.09, 46.31, 24.34, 21.97, 29.3, 31.18, 32.99
2026-05-03T00:30, Rack50, 113.26, 48.45, 21.23, 27.22, 31.2, 32.47, 34.09
2026-05-03T00:30, Rack51, 121.89, 47.56, 21.12, 26.44, 32.3, , 31.86
2026-05-03T00:32, Rack48, 119.57, 47.48, 24.79, 22.69, 29.1, 31.59, 33.27
2026-05-03T00:32, Rack49, 119.54, 46.49, 24.43, 22.06, 30, , 
2026-05-03T00:33, Rack50, , , , 0, 32.1, 32.07, 33.72
2026-05-03T00:33, Rack51, 123.25, 48.19, 21.69, 26.5, 32.8, 30.04, 32.22
2026-05-03T00:35, Rack48, , , , 0, 29.1, , 34.35
2026-05-03T00:35, Rack49, 120.61, 46.26, 24.45, 21.81, 31.1, 31.89, 33.79
2026-05-03T00:36, Rack50, 113.75, 48.84, 21.88, 26.96, 32.5, , 
2026-05-03T00:37, Rack51, , , 22.03, 22.03, 33.8, 32.79, 33.98
2026-05-03T00:39, Rack48, , , , 0, 33.7, , 
2026-05-03T00:40, Rack49, , , , 0, 31, , 
2026-05-03T00:41, Rack50, , , , 0, 29, 32.43, 34.02
2026-05-03T00:41, Rack51, 122.86, 47.62, 21.13, 26.49, 30.9, , 
2026-05-03T00:43, Rack48, 119.36, 48.06, 25.12, 22.94, 32, 31.34, 33.41
2026-05-03T00:44, Rack49, 120.26, 45.91, 23.83, 22.08, 29.9, 32.32, 33.95
2026-05-03T00:44, Rack50, 113.77, 47.77, 20.90, 26.87, 31.5, 32.47, 33.99
2026-05-03T00:45, Rack51, 122.26, 47.76, 21.28, 26.48, 32.5, , 
2026-05-03T00:47, Rack48, 119.87, 46.71, 23.85, 22.86, 28.3, 32.53, 34.28
2026-05-03T00:47, Rack49, 120.00, 45.90, 24.10, 21.8, 30, 32.24, 34.10
2026-05-03T00:47, Rack50, 113.55, 48.37, 21.41, 26.96, 31.5, 32.46, 34.00
2026-05-03T00:48, Rack51, 122.03, 48.33, 21.69, 26.64, 32.6, , 
2026-05-03T00:50, Rack48, , , , 0, 29.9, , 
2026-05-03T00:50, Rack49, , , , 0, 31.9, , 
2026-05-03T00:51, Rack50, 112.69, 48.75, 21.68, 27.07, 33.1, 30.16, 31.62
2026-05-03T00:52, Rack51, 122.44, 48.42, 21.81, 26.61, 33.8, 30.36, 31.90
2026-05-03T00:53, Rack48, 119.63, 47.54, 24.83, 22.71, 30.7, 32.06, 33.63
2026-05-03T00:53, Rack49, 120.53, 46.73, 24.62, 22.11, 31.9, , 
2026-05-03T00:55, Rack50, , , 21.65, 21.65, 30.9, , 
2026-05-03T00:56, Rack51, , , , 0, 31.6, , 
2026-05-03T00:58, Rack48, , , 25.01, 25.01, 32.1, 32.26, 33.79
2026-05-03T00:58, Rack49, 120.81, 45.78, 23.56, 22.22, 28.7, 32.54, 34.24
2026-05-03T00:59, Rack50, 114.00, 47.57, 20.59, 26.98, 29.3, 0.00, 34.06
2026-05-03T00:59, Rack51, 122.24, 47.47, 21.09, 26.38, 31.2, 32.50, 34.20
2026-05-03T01:00, Rack48, 118.82, 48.03, 25.37, 22.66, 33.6, 32.58, 34.27
2026-05-03T01:01, Rack49, 120.62, 46.51, 24.45, 22.06, 31, , 
2026-05-03T01:01, Rack50, , , , 0, 29.1, 32.45, 33.98
2026-05-03T01:02, Rack51, 122.90, 47.76, 21.33, 26.43, 31, 32.65, 34.18
