Timestamp, RackID, Rack Flow, Rack Inlet P, Rack Outlet P, Rack Delta P, Cold Aisle Amb Temp, Rack Inlet Temp, Rack Outlet Temp
2026-05-07T00:02, Rack48, 117.38, 46.73, 23.46, 23.27, 29.7, 32.42, 33.86
2026-05-07T00:02, Rack49, 119.61, 45.93, 22.90, 23.03, 31.4, 32.56, 34.13
2026-05-07T00:03, Rack50, 110.11, 48.85, 20.01, 28.84, 32.2, 31.09, 32.50
2026-05-07T00:03, Rack51, 118.64, 49.17, 21.05, 28.12, 33, 29.77, 31.44
2026-05-07T00:05, Rack48, 117.98, 47.11, 22.50, 24.61, 28.7, 32.64, 34.09
2026-05-07T00:05, Rack49, 119.26, 45.53, 0.00, 45.53, 30.2, 32.41, 34.06
2026-05-07T00:05, Rack50, 110.05, 48.04, 20.50, 27.54, 31.6, 32.34, 33.51
2026-05-07T00:06, Rack51, 121.23, 49.00, 20.98, 28.02, 32.6, 29.91, 31.90
2026-05-07T00:07, Rack48, 117.65, 47.51, 23.06, 24.45, 30, 32.57, 34.19
2026-05-07T00:08, Rack49, 121.02, 46.24, 23.44, 22.8, 28.9, 31.89, 33.63
2026-05-07T00:08, Rack50, 112.90, 48.27, 20.44, 27.83, 30.6, 32.74, 34.00
2026-05-07T00:08, Rack51, 120.54, 48.62, 20.63, 27.99, 31.8, 31.30, 33.05
2026-05-07T00:10, Rack48, 117.61, 47.58, 24.36, 23.22, 32.9, 32.06, 33.81
2026-05-07T00:10, Rack49, 119.02, 46.44, 23.45, 22.99, 29.6, 31.48, 33.21
2026-05-07T00:11, Rack50, 110.69, 49.10, 20.02, 29.08, 29.2, 32.43, 33.69
2026-05-07T00:11, Rack51, 119.50, 47.63, 20.53, 27.1, 30.9, 32.58, 33.96
2026-05-07T00:13, Rack48, 120.32, 48.08, 24.91, 23.17, 33.6, 31.47, 33.43
2026-05-07T00:13, Rack49, 120.94, 47.37, 24.27, 23.1, 32.2, 31.28, 32.93
2026-05-07T00:13, Rack50, 110.55, 48.92, 19.57, 29.35, 29.1, 31.98, 33.21
2026-05-07T00:14, Rack51, 119.90, 47.73, 19.89, 27.84, 29.7, 32.93, 33.78
2026-05-07T00:15, Rack48, 118.02, 48.86, 24.66, 24.2, 33.4, 31.22, 32.94
2026-05-07T00:16, Rack49, 118.87, 47.67, 24.76, 22.91, 33.5, 31.56, 33.09
2026-05-07T00:16, Rack50, 110.46, 49.35, 20.11, 29.24, 31.3, 31.45, 32.57
2026-05-07T00:17, Rack51, 118.96, 46.97, 19.15, 27.82, 28.6, 32.52, 33.34
