Timestamp, RackID, Rack Flow, Rack Inlet P, Rack Outlet P, Rack Delta P, Cold Aisle Amb Temp, Rack Inlet Temp, Rack Outlet Temp
2026-05-08T00:02, Rack48, , , , 0, 33.6, , 
2026-05-08T00:02, Rack49, , , , 0, 30.1, , 
2026-05-08T00:03, Rack50, , , 18.34, 18.34, 30.3, 32.68, 33.63
2026-05-08T00:04, Rack51, 122.27, 46.17, 18.67, 27.5, 31.6, , 
2026-05-08T00:05, Rack48, 117.66, 46.32, 21.91, 24.41, 29, 32.15, 33.62
2026-05-08T00:06, Rack49, 119.22, 45.05, 0.00, 45.05, 30.2, 32.11, 33.22
2026-05-08T00:08, Rack50, 112.50, 47.49, 19.29, 28.2, 33.5, , 31.98
2026-05-08T00:09, Rack51, 121.95, 46.40, 19.09, 27.31, 30.8, 31.94, 32.58
2026-05-08T00:10, Rack48, , , , 0, 32.3, 32.43, 33.46
2026-05-08T00:10, Rack49, 121.65, 45.08, 22.60, 22.48, 32.9, 32.53, 33.72
2026-05-08T00:11, Rack50, 112.95, 46.92, 19.48, 27.44, 33.4, 30.74, 31.61
2026-05-08T00:11, Rack51, 121.05, 47.02, 19.28, 27.74, 32.3, 32.84, 33.58
2026-05-08T00:14, Rack48, 117.35, 46.91, 22.89, 24.02, 33.3, 31.46, 32.92
2026-05-08T00:14, Rack49, 119.77, 46.66, 23.50, 23.16, 33.1, 31.46, 32.89
2026-05-08T00:15, Rack50, 115.77, 46.79, 19.17, 27.62, 29.3, 32.70, 33.65
2026-05-08T00:16, Rack51, 125.48, 45.63, 18.53, 27.1, 31.8, 31.51, 33.17
2026-05-08T00:17, Rack48, , , , 0, 31.1, , 
2026-05-08T00:18, Rack49, , , , 0, 29.5, , 33.59
2026-05-08T00:19, Rack50, 113.61, 46.85, 19.31, 27.54, 31.3, 32.59, 33.65
2026-05-08T00:19, Rack51, 124.78, 46.36, 19.65, 26.71, 32.2, 30.81, 32.44
2026-05-08T00:21, Rack48, 119.80, 45.80, 22.64, 23.16, 31.8, 32.61, 33.88
2026-05-08T00:21, Rack49, 118.55, 44.78, 21.58, 23.2, 29, 31.82, 32.95
