Timestamp, RackID, Rack Flow, Rack Inlet P, Rack Outlet P, Rack Delta P, Cold Aisle Amb Temp, Rack Inlet Temp, Rack Outlet Temp
2026-06-02T00:00, Rack46, 131.586, 51.475309772325, 26.0739791247024, 25.4013, 32.2, 32.73, 33.72
2026-06-02T00:00, Rack47, 123.331, 51.3159982909113, 26.7289263260697, 24.5871, 32.2, 32.02, 33.73
2026-06-02T00:00, Rack50, 124.79, 52.3957761093817, 13.3467618873222, 39.049, 32.3, 31.59, 32.56
2026-06-02T00:00, Rack51, 129.428, 52.714399072209, 13.6653848501495, 39.049, 32.3, 31.55, 32.5
2026-06-02T00:03, Rack46, 133.299, 52.0063480437038, 25.2154672526399, 26.7909, 32.1, 32.7, 33.51
2026-06-02T00:03, Rack47, 125.787, 50.9177195873772, 26.3040957089666, 24.6136, 32.1, 31.88, 33.56
2026-06-02T00:03, Rack50, 122.239, 51.5018616858939, 14.1433192943905, 37.3585, 32, 31.81, 32.69
2026-06-02T00:03, Rack51, 128.075, 52.6347433315022, 13.4883720930233, 39.1464, 31.9, 31.89, 32.73
2026-06-02T00:04, Rack46, 132.835, 51.6080693401697, 24.8348898248184, 26.7732, 31.9, 31.06, 32.89
2026-06-02T00:04, Rack47, 125.756, 51.1743880852103, 25.498687664042, 25.6757, 32, 31.83, 32.88
2026-06-02T00:04, Rack50, 125.433, 51.2097906366355, 12.3466398095587, 38.8632, 32.1, 31.82, 32.8
2026-06-02T00:04, Rack51, 130.075, 51.6523225294513, 12.523652566685, 39.1287, 32, 31.75, 32.73
2026-06-02T00:10, Rack50, 124.815, 52.4311786608069, 13.4087163523164, 39.0225, 32.1, 31.73, 32.61
2026-06-02T00:10, Rack51, 129.359, 52.7055484343527, 13.4352682658854, 39.2703, 32.1, 31.7, 32.58
2026-06-02T00:12, Rack46, 132.406, 52.5816395043643, 26.0385765732772, 26.5431, 32, 31.97, 33.65
2026-06-02T00:12, Rack47, 126.287, 52.4311786608069, 26.6669718610755, 25.7642, 32, 32.01, 33.56
2026-06-02T00:12, Rack50, 124.422, 52.4223280229506, 13.4264176280291, 38.9959, 32, 31.78, 32.73
2026-06-02T00:12, Rack51, 127.32, 51.953244216566, 14.5061954464994, 37.447, 32, 31.77, 32.7
