Timestamp, RackID, Rack Flow, Rack Inlet P, Rack Outlet P, Rack Delta P, Cold Aisle Amb Temp, Rack Inlet Temp, Rack Outlet Temp
2026-06-01T00:01, Rack46, 133.022, 51.2186412744919, 25.5163889397546, 25.7023, 32.7, 31.86, 32.97
2026-06-01T00:01, Rack47, 123.586, 50.5017396081304, 25.7553561618751, 24.7464, 32.8, 31.86, 33.15
2026-06-01T00:01, Rack50, 117.961, 52.1479582494049, 12.5502044802539, 39.5978, 32.8, 30.66, 31.64
2026-06-01T00:01, Rack51, 121.09, 52.6966977964964, 13.0192882866386, 39.6774, 33.1, 30.51, 31.51
2026-06-01T00:03, Rack46, 132.415, 52.2895684551059, 25.6137459561741, 26.6758, 32.4, 32.63, 33.69
2026-06-01T00:03, Rack47, 125.399, 51.2009399987792, 26.3749008118171, 24.826, 32.6, 32.52, 33.8
2026-06-01T00:04, Rack50, 115.239, 51.8293352865776, 13.8512482451321, 37.9781, 32.7, 30.83, 31.91
2026-06-01T00:04, Rack51, 122.239, 53.0772752243179, 13.311359335897, 39.7659, 32.9, 30.36, 31.66
2026-06-01T00:07, Rack46, 130.27, 51.8558872001465, 25.2685710797778, 26.5873, 30.1, 32.74, 33.9
2026-06-01T00:08, Rack47, 126.554, 51.5726667887444, 25.6314472318867, 25.9412, 29.8, 32.64, 34.02
2026-06-01T00:08, Rack50, 116.422, 51.2363425502045, 13.3556125251785, 37.8807, 29.6, 32.39, 33.15
2026-06-01T00:08, Rack51, 118.655, 51.6257706158823, 13.6742354880059, 37.9515, 29.7, 32.78, 33.24
2026-06-01T00:09, Rack46, 133.254, 51.9709454922786, 25.2331685283526, 26.7378, 32.5, 31.82, 32.97
2026-06-01T00:09, Rack47, 125.859, 51.5195629616065, 25.1269608740768, 26.3926, 32.6, 31.75, 33.06
2026-06-01T00:09, Rack50, 115.899, 51.3425502044803, 13.3467618873222, 37.9958, 32.7, 30.58, 31.69
2026-06-01T00:09, Rack51, 119.282, 51.8293352865776, 13.6299822987243, 38.1994, 32.9, 30.28, 31.47
2026-06-01T00:13, Rack46, 132.37, 51.448757858756, 24.9499481169505, 26.4988, 30, 32.06, 33.17
2026-06-01T00:13, Rack47, 123.628, 50.4663370567051, 25.3659280961973, 25.1004, 29.7, 32, 33.27
2026-06-01T00:13, Rack50, 115.36, 51.2363425502045, 12.1696270524324, 39.0667, 29.8, 32.48, 33.25
2026-06-01T00:13, Rack51, 122.446, 52.0417505951291, 12.3023866202771, 39.7394, 30, 32.82, 33.33
2026-06-01T00:15, Rack46, 132.435, 51.7319782701581, 26.144784227553, 25.5872, 32.7, 31.54, 33.29
2026-06-01T00:15, Rack47, 124.055, 51.3159982909113, 26.4457059146676, 24.8703, 32.7, 31.6, 33.17
2026-06-01T00:15, Rack50, 115.032, 52.572788866508, 12.8953793566502, 39.6774, 32.9, 30.57, 31.58
2026-06-01T00:15, Rack51, 121.842, 52.9887688457547, 13.0635414759202, 39.9252, 33.1, 30.41, 31.46
2026-06-01T00:17, Rack46, 129.645, 51.0504791552219, 25.4632851126167, 25.5872, 32.3, 31.65, 32.98
2026-06-01T00:17, Rack47, 124.213, 50.4574864188488, 25.5694927668925, 24.888, 32.4, 31.71, 33.04
2026-06-01T00:17, Rack50, 117.623, 52.0328999572728, 12.3908929988403, 39.642, 32.6, 30.91, 32.13
2026-06-01T00:17, Rack51, 121.473, 52.5993407800769, 12.6564121345297, 39.9429, 32.8, 30.33, 31.82
2026-06-01T00:19, Rack47, 123.861, 50.2185191967283, 25.640297869743, 24.5782, 29.9, 31.72, 33.27
2026-06-01T00:19, Rack50, 117.512, 51.8027833730086, 12.0899713117256, 39.7128, 29.8, 32.5, 33.24
2026-06-01T00:19, Rack51, 121.793, 51.9089910272844, 12.2050296038577, 39.704, 30, 32.8, 33.29
2026-06-01T00:20, Rack46, 132.976, 51.8204846487212, 26.0031740218519, 25.8173, 32.6, 32.67, 33.95
2026-06-01T00:20, Rack47, 123.68, 51.7142769944455, 26.6138680339376, 25.1004, 32.9, 32.56, 33.98
2026-06-01T00:20, Rack50, 117.338, 52.6435939693585, 13.1520478544833, 39.4915, 32.9, 30.57, 31.53
2026-06-01T00:20, Rack51, 122.084, 53.3427943600073, 13.5857291094427, 39.7571, 33, 30.42, 31.4
2026-06-01T00:21, Rack46, 132.921, 51.5726667887444, 25.020753219801, 26.5519, 29.8, 32.43, 33.43
2026-06-01T00:22, Rack47, 126.833, 51.3514008423366, 25.3482268204846, 26.0032, 29.9, 32.4, 33.66
2026-06-01T00:22, Rack50, 118.174, 51.7939327351523, 12.1696270524324, 39.6243, 30.3, 32.69, 33.38
2026-06-01T00:22, Rack51, 122.641, 51.2186412744919, 13.4795214551669, 37.7391, 30.6, 32.89, 33.47
2026-06-01T00:25, Rack46, 133.073, 52.1302569736922, 25.5517914911799, 26.5785, 29.9, 32.33, 33.93
2026-06-01T00:25, Rack47, 126.148, 50.997375328084, 26.3660501739608, 24.6313, 30, 32.24, 33.78
2026-06-01T00:25, Rack50, 116.62, 51.4133553073308, 13.5149240065922, 37.8984, 30.3, 32.71, 33.48
2026-06-01T00:25, Rack51, 119.759, 52.5904901422206, 12.7360678752365, 39.8544, 30.7, 32.89, 33.52
2026-06-01T00:26, Rack51, 118.931, 52.7409509857779, 14.6478056522005, 38.0931, 33.4, 30.99, 31.61
2026-06-01T00:27, Rack46, 129.822, 51.4222059451871, 24.8260391869621, 26.5962, 30.8, 31.99, 33.07
2026-06-01T00:28, Rack47, 125.797, 51.2009399987792, 25.2066166147836, 25.9943, 31.1, 32.01, 33.28
2026-06-01T00:28, Rack50, 118.907, 50.9265702252335, 13.0192882866386, 37.9073, 31.4, 32.8, 33.7
2026-06-01T00:28, Rack51, 119.534, 51.2717451016297, 13.3821644387475, 37.8896, 31.6, 32.35, 33.62
2026-06-01T00:30, Rack46, 130.658, 51.2628944637734, 26.1624855032656, 25.1004, 31.2, 32.59, 33.99
2026-06-01T00:31, Rack47, 123.457, 51.7939327351523, 26.0120246597082, 25.7819, 31.5, 32.57, 34
2026-06-01T00:31, Rack50, 119.238, 52.3515229201001, 12.8245742537997, 39.5269, 31.7, 32.61, 33.63
2026-06-01T00:31, Rack51, 121.694, 52.263016541537, 13.9397546236953, 38.3233, 31.8, 31.9, 33.44
2026-06-01T00:32, Rack46, 129.929, 51.758530183727, 26.3217969846792, 25.4367, 33.4, 32.23, 33.25
2026-06-01T00:32, Rack47, 124.19, 52.2010620765428, 26.1801867789782, 26.0209, 33.3, 32.11, 33.37
2026-06-01T00:32, Rack50, 118.709, 52.714399072209, 12.9484831837881, 39.7659, 33.2, 31.17, 31.94
2026-06-01T00:32, Rack51, 121.495, 53.0153207593237, 13.2051516816212, 39.8102, 32.8, 31.57, 32.03
2026-06-01T00:33, Rack46, 132.324, 51.785082097296, 25.1535127876457, 26.6316, 31, 31.55, 33.23
2026-06-01T00:33, Rack47, 126.615, 50.5105902459867, 25.2597204419215, 25.2509, 31.2, 31.61, 33.15
2026-06-01T00:33, Rack50, 116.272, 50.9265702252335, 12.975035097357, 37.9515, 31.5, 32.76, 33.69
2026-06-01T00:33, Rack51, 119.978, 51.9797961301349, 12.1430751388635, 39.8367, 31.7, 32.25, 33.58
2026-06-01T00:37, Rack46, 131.503, 52.6258926936459, 25.950070194714, 26.6758, 33.3, 31.5, 33.01
2026-06-01T00:38, Rack47, 125.899, 52.0594518708417, 26.0651284868461, 25.9943, 33.2, 31.54, 32.99
2026-06-01T00:38, Rack50, 116.152, 51.6877250808765, 13.5857291094427, 38.102, 33, 31.3, 32.1
2026-06-01T00:38, Rack51, 119.596, 51.6788744430202, 13.5503265580175, 38.1285, 32.7, 31.74, 32.2
2026-06-01T00:48, Rack46, 132.846, 51.8647378380028, 25.2420191662089, 26.6227, 32.6, 31.64, 32.98
2026-06-01T00:48, Rack47, 126.514, 51.4664591344687, 25.5606421290362, 25.9058, 32.7, 31.62, 33
2026-06-01T00:48, Rack50, 118.105, 51.9089910272844, 12.3112372581334, 39.5978, 32.9, 30.55, 31.49
2026-06-01T00:48, Rack51, 120.744, 51.5549655130318, 13.5680278337301, 37.9869, 32.9, 30.46, 31.36
2026-06-01T00:49, Rack46, 130.269, 51.5815174266007, 26.118232313984, 25.4633, 30.6, 32.23, 33.91
2026-06-01T00:49, Rack47, 124.243, 51.7939327351523, 25.5517914911799, 26.2421, 30.2, 32.24, 33.81
2026-06-01T00:49, Rack50, 119.213, 52.2807178172496, 12.6033083073918, 39.6774, 30, 32.37, 33.08
2026-06-01T00:49, Rack51, 119.529, 51.8824391137154, 13.7007874015748, 38.1817, 29.8, 32.69, 33.14
2026-06-01T00:53, Rack46, 133.129, 52.6878471586401, 26.1536348654093, 26.5342, 32.3, 32.4, 33.95
2026-06-01T00:53, Rack47, 126.594, 51.3779527559055, 26.2155893304035, 25.1624, 32.4, 32.41, 33.91
2026-06-01T00:53, Rack50, 115.125, 52.094854422267, 13.9840078129769, 38.1108, 32.5, 31.07, 32.22
2026-06-01T00:53, Rack51, 122.113, 53.1480803271684, 13.2140023194775, 39.9341, 33.2, 30.52, 31.5
2026-06-01T00:59, Rack46, 133.203, 51.6080693401697, 25.162363425502, 26.4457, 32.2, 32.45, 33.44
2026-06-01T00:59, Rack47, 126.169, 50.8469144845266, 26.259842519685, 24.5871, 32.3, 32.31, 33.57
2026-06-01T00:59, Rack50, 115.885, 51.448757858756, 13.5237746444485, 37.925, 32.5, 31.13, 32.29
2026-06-01T00:59, Rack51, 119.294, 52.6347433315022, 13.0104376487823, 39.6243, 32.7, 30.41, 31.99
2026-06-01T01:03, Rack46, 133.417, 51.9443935787096, 25.3128242690594, 26.6316, 32.4, 32.24, 33.25
2026-06-01T01:03, Rack47, 126.317, 50.9354208630898, 25.9323689190014, 25.0031, 31.9, 32.15, 33.38
2026-06-01T01:03, Rack50, 115.838, 51.1743880852103, 13.1963010437649, 37.9781, 31.3, 31.82, 32.52
2026-06-01T01:03, Rack51, 122.634, 52.1745101629738, 12.4616981016908, 39.7128, 30.8, 32.25, 32.65
2026-06-01T01:05, Rack46, 133.245, 52.7232497100653, 26.1359335896966, 26.5873, 33.3, 32.71, 33.89
2026-06-01T01:05, Rack47, 123.922, 51.5549655130318, 26.8174327046329, 24.7375, 33.1, 32.62, 33.95
2026-06-01T01:05, Rack50, 116.291, 52.263016541537, 14.0105597265458, 38.2525, 32.7, 31.4, 32.17
2026-06-01T01:06, Rack51, 122.129, 53.2719892571568, 13.4795214551669, 39.7925, 32.3, 31.85, 32.32
2026-06-01T01:07, Rack46, 133.043, 51.3956540316181, 24.8171885491058, 26.5785, 31.5, 32.01, 33.09
2026-06-01T01:07, Rack47, 126.505, 51.4222059451871, 25.4632851126167, 25.9589, 31.7, 31.93, 33.22
2026-06-01T01:07, Rack50, 115.886, 52.5816395043643, 14.550448635781, 38.0312, 33.4, 30.91, 31.71
2026-06-01T01:08, Rack51, 121.748, 53.4932552035647, 13.7450405908564, 39.7482, 33.3, 31.29, 31.84
2026-06-01T01:09, Rack51, 119.081, 51.9797961301349, 13.8246963315632, 38.1551, 31.8, 32.05, 33.53
2026-06-01T01:11, Rack46, 130.195, 51.1212842580724, 25.808459989013, 25.3128, 33.1, 32.11, 33.16
2026-06-01T01:11, Rack47, 123.264, 51.7054263565892, 26.0120246597082, 25.6934, 32.7, 32.02, 33.27
2026-06-01T01:11, Rack50, 118.32, 52.2099127143991, 12.5679057559666, 39.642, 32.3, 31.55, 32.31
2026-06-01T01:11, Rack51, 119.069, 51.8027833730086, 13.6388329365806, 38.164, 31.8, 31.92, 32.36
2026-06-01T01:15, Rack46, 130.235, 50.1831166453031, 24.9410974790942, 25.242, 31.3, 31.85, 33
2026-06-01T01:15, Rack47, 125.388, 51.0681804309345, 25.2420191662089, 25.8262, 31.5, 31.82, 33.12
2026-06-01T01:15, Rack50, 118.644, 51.6523225294513, 11.9129585545993, 39.7394, 31.6, 32.54, 33.51
2026-06-01T01:15, Rack51, 119.177, 51.2628944637734, 13.2494048709028, 38.0135, 31.8, 31.82, 33.33
2026-06-01T01:16, Rack46, 133.491, 52.6435939693585, 26.1005310382714, 26.5431, 33.2, 31.61, 33.39
2026-06-01T01:16, Rack47, 126.189, 51.7408289080144, 26.9324909967649, 24.8083, 33.1, 31.71, 33.28
2026-06-01T01:16, Rack50, 115.89, 51.8558872001465, 13.7184886772874, 38.1374, 32.8, 31.42, 32.17
2026-06-01T01:17, Rack51, 119.484, 52.4577305743759, 12.8511261673686, 39.6066, 32.5, 31.83, 32.26
2026-06-01T01:19, Rack46, 133.292, 52.0506012329854, 25.2774217176341, 26.7732, 33.2, 32.08, 33.13
2026-06-01T01:19, Rack47, 126.38, 51.475309772325, 25.7022523347372, 25.7731, 32.9, 32.09, 33.34
2026-06-01T01:19, Rack50, 116.561, 51.5461148751755, 13.5857291094427, 37.9604, 32.7, 31.46, 32.23
2026-06-01T01:19, Rack51, 119.07, 51.758530183727, 13.7007874015748, 38.0577, 32.2, 31.91, 32.36
2026-06-01T01:20, Rack46, 132.31, 52.0417505951291, 25.3747787340536, 26.667, 31.4, 31.64, 33.44
2026-06-01T01:21, Rack47, 127.383, 51.7319782701581, 25.9677714704267, 25.7642, 31.6, 31.75, 33.35
2026-06-01T01:21, Rack50, 118.761, 52.2099127143991, 12.5325032045413, 39.6774, 31.9, 32.47, 33.54
2026-06-01T01:27, Rack51, 118.782, 52.1214063358359, 14.0194103644021, 38.102, 32.7, 30.32, 31.79
2026-06-01T01:29, Rack46, 130.112, 50.687603003113, 24.8437404626747, 25.8439, 32.2, 31.71, 32.97
2026-06-01T01:29, Rack47, 123.651, 50.8646157602393, 25.2774217176341, 25.5872, 32.4, 31.64, 32.99
2026-06-01T01:29, Rack50, 118.33, 51.926692302997, 12.213880241714, 39.7128, 32.6, 30.98, 32.16
2026-06-01T01:29, Rack51, 118.732, 51.5903680644571, 13.5326252823048, 38.0577, 32.7, 30.33, 31.86
2026-06-01T01:31, Rack46, 130.234, 51.6523225294513, 26.1713361411219, 25.481, 31.8, 32.17, 33.83
2026-06-01T01:31, Rack47, 125.481, 51.9355429408533, 26.1978880546908, 25.7377, 31.3, 32.09, 33.65
2026-06-01T01:31, Rack50, 118.385, 52.2099127143991, 12.523652566685, 39.6863, 30.8, 31.97, 32.71
2026-06-01T01:31, Rack51, 121.984, 51.6080693401697, 13.5237746444485, 38.0843, 30.3, 32.38, 32.82
2026-06-01T01:32, Rack46, 133.006, 51.8647378380028, 25.3128242690594, 26.5519, 32.2, 32.66, 33.68
2026-06-01T01:32, Rack47, 124.371, 51.0770310687908, 26.3660501739608, 24.711, 32.3, 32.52, 33.78
2026-06-01T01:32, Rack50, 116.152, 51.7496795458707, 13.1520478544833, 38.5976, 32.4, 31.18, 32.4
2026-06-01T01:32, Rack51, 121.759, 52.9002624671916, 13.1254959409144, 39.7748, 32.6, 30.46, 32.07
2026-06-01T01:33, Rack46, 133.31, 51.6965757187328, 24.8791430141, 26.8174, 32.1, 31.57, 32.95
2026-06-01T01:33, Rack47, 123.265, 50.1123115424525, 25.5163889397546, 24.5959, 31.6, 31.59, 32.95
2026-06-01T01:33, Rack50, 116.181, 51.1035829823598, 12.2935359824208, 38.81, 30.9, 31.89, 32.64
2026-06-01T01:34, Rack51, 122.074, 51.6877250808765, 11.9306598303119, 39.7571, 30.4, 32.3, 32.72
2026-06-01T01:37, Rack46, 132.94, 50.829213208814, 25.1269608740768, 25.7023, 31.8, 31.5, 33.02
2026-06-01T01:37, Rack47, 124.01, 50.2450711102973, 25.5871940426051, 24.6579, 31.9, 31.52, 32.96
2026-06-01T01:37, Rack50, 115.959, 51.758530183727, 12.213880241714, 39.5446, 32.2, 31.85, 33.05
