Timestamp, RackID, Rack Flow, Rack Inlet P, Rack Outlet P, Rack Delta P, Cold Aisle Amb Temp, Rack Inlet Temp, Rack Outlet Temp
2026-05-29T00:00, Rack46, 133.026, 54.3606177134835, 27.7290484038332, 26.6316, 32.2, 31.64, 32.86
2026-05-29T00:00, Rack47, 126.372, 54.0242934749435, 27.8529573338216, 26.1713, 31.6, 31.69, 32.84
2026-05-29T00:00, Rack50, 118.428, 53.7410730635415, 14.1167673808216, 39.6243, 31.2, 32.02, 32.76
2026-05-29T00:00, Rack51, 120.683, 53.953488372093, 14.099066105109, 39.8544, 30.3, 32.57, 33.06
2026-05-29T00:02, Rack46, 130.679, 53.6083134956968, 28.2866385887811, 25.3217, 33.2, 32.07, 33.31
2026-05-29T00:02, Rack47, 126.09, 54.6084355734603, 28.3662943294879, 26.2421, 33.3, 32.08, 33.27
2026-05-29T00:02, Rack50, 118.23, 54.7500457791613, 15.0460843557346, 39.704, 33.4, 30.83, 31.71
2026-05-29T00:02, Rack51, 122.183, 55.1040712934139, 15.3293047671367, 39.7748, 33.4, 31.1, 31.76
2026-05-29T00:05, Rack46, 129.153, 53.5552096685589, 28.2069828480742, 25.3482, 33.1, 32.25, 33.37
2026-05-29T00:05, Rack47, 124.428, 53.5817615821278, 28.6495147408899, 24.9322, 33.4, 32.19, 33.34
2026-05-29T00:05, Rack50, 119.156, 54.741195141305, 14.8690715986083, 39.8721, 33.3, 31.07, 31.94
2026-05-29T00:05, Rack51, 121.993, 54.9713117255692, 15.2142464750046, 39.7571, 33.3, 31.27, 31.97
2026-05-29T00:06, Rack46, 129.835, 52.9976194836111, 27.7201977659769, 25.2774, 30.6, 31.78, 32.88
2026-05-29T00:06, Rack47, 123.599, 52.9002624671916, 28.0299700909479, 24.8703, 31, 31.76, 32.9
2026-05-29T00:06, Rack50, 119.17, 53.8649819935299, 14.2672282243789, 39.5978, 31, 32.8, 33.68
2026-05-29T00:06, Rack51, 122.21, 54.2721113349203, 14.4884941707868, 39.7836, 31.4, 32.68, 33.62
2026-05-29T00:07, Rack46, 132.527, 53.9977415613746, 27.5874381981322, 26.4103, 32.7, 32.37, 33.48
2026-05-29T00:08, Rack47, 124.648, 52.9976194836111, 28.1538790209363, 24.8437, 32.2, 32.35, 33.48
2026-05-29T00:08, Rack50, 116.495, 53.0772752243179, 14.7540133064762, 38.3233, 31.8, 31.37, 32.15
2026-05-29T00:08, Rack51, 122.425, 53.7676249771104, 14.2229750350974, 39.5446, 31.4, 31.76, 32.24
2026-05-29T00:09, Rack46, 130.056, 52.882561191479, 27.5077824574254, 25.3748, 31.8, 31.83, 32.86
2026-05-29T00:09, Rack47, 125.884, 53.6791185985473, 27.6847952145517, 25.9943, 31.9, 31.79, 32.9
2026-05-29T00:09, Rack50, 118.608, 53.9180858206678, 14.1610205701032, 39.7571, 32, 31.91, 33.01
2026-05-29T00:09, Rack51, 121.475, 54.1659036806446, 14.3380333272294, 39.8279, 32.3, 31.19, 32.75
2026-05-29T00:12, Rack46, 129.348, 53.5198071171336, 27.9591649880974, 25.5606, 32.6, 31.79, 32.9
2026-05-29T00:12, Rack47, 123.881, 53.4135994628578, 28.3839956052005, 25.0296, 32.6, 31.77, 32.91
2026-05-29T00:12, Rack50, 118.79, 54.2986632484893, 14.7363120307636, 39.5624, 32.8, 31.41, 32.51
2026-05-29T00:12, Rack51, 122.477, 54.7588964170176, 14.9398767014588, 39.819, 32.9, 30.96, 32.27
2026-05-29T00:13, Rack46, 130.153, 52.5904901422206, 27.3219190624428, 25.2686, 30.6, 32.46, 33.44
2026-05-29T00:14, Rack47, 123.928, 52.404626747238, 27.7113471281206, 24.6933, 30.3, 32.41, 33.47
2026-05-29T00:14, Rack50, 118.959, 53.5906122199841, 13.7892937801379, 39.8013, 30.2, 32.31, 33.09
2026-05-29T00:14, Rack51, 122.221, 53.7587743392541, 14.1167673808216, 39.642, 30.3, 32.6, 33.16
2026-05-29T00:19, Rack46, 133.555, 53.7145211499725, 27.1891594945981, 26.5254, 31.6, 32.12, 33.12
2026-05-29T00:19, Rack47, 124.373, 52.6612952450711, 27.7467496795459, 24.9145, 31.1, 32.06, 33.14
2026-05-29T00:19, Rack50, 116.919, 52.7852041750595, 14.6832082036257, 38.102, 30.6, 32.2, 32.95
2026-05-29T00:19, Rack51, 122.441, 53.6171641335531, 13.90435207227, 39.7128, 30.3, 32.57, 33.05
2026-05-29T00:20, Rack46, 133.085, 54.1659036806446, 27.7024964902643, 26.4634, 32.6, 32.01, 33.26
2026-05-29T00:20, Rack47, 126.054, 54.0773973020814, 28.6937679301715, 25.3836, 32.7, 32.04, 33.25
2026-05-29T00:20, Rack50, 115.984, 53.5375083928462, 15.5417200756882, 37.9958, 32.9, 30.92, 32.07
2026-05-29T00:20, Rack51, 119.032, 54.6792406763108, 15.0991881828725, 39.5801, 32.9, 30.5, 31.84
2026-05-29T00:23, Rack46, 130.885, 53.5375083928462, 28.1804309345053, 25.3571, 32.8, 31.99, 33.26
2026-05-29T00:23, Rack47, 123.433, 53.4844045657084, 28.4370994323384, 25.0473, 32.8, 31.96, 33.17
2026-05-29T00:23, Rack50, 118.308, 54.5022279191845, 14.8956235121773, 39.6066, 33.1, 31.02, 32.1
2026-05-29T00:23, Rack51, 122.069, 54.9359091741439, 15.2407983885735, 39.6951, 33, 30.78, 31.93
2026-05-29T00:24, Rack46, 133.266, 53.2896905328694, 26.9767441860465, 26.3129, 30.1, 32.07, 33.06
2026-05-29T00:24, Rack47, 125.718, 53.1215284135995, 27.3750228895807, 25.7465, 29.9, 32.04, 33.11
2026-05-29T00:24, Rack50, 116.05, 52.572788866508, 14.6212537386315, 37.9515, 30.1, 32.47, 33.26
2026-05-29T00:25, Rack51, 119.337, 52.8294573643411, 14.8690715986083, 37.9604, 30.3, 32.8, 33.37
2026-05-29T00:26, Rack46, 132.736, 54.0242934749435, 27.5874381981322, 26.4369, 32.8, 32.25, 33.37
2026-05-29T00:26, Rack47, 126.668, 54.0154428370872, 28.1627296587926, 25.8527, 32.9, 32.23, 33.39
2026-05-29T00:26, Rack50, 115.915, 53.5286577549899, 15.4266617835561, 38.102, 33, 30.67, 31.66
2026-05-29T00:26, Rack51, 118.857, 54.6880913141671, 14.8248184093267, 39.8633, 33, 30.64, 31.57
2026-05-29T00:28, Rack46, 129.996, 53.1303790514558, 27.7378990416896, 25.3925, 32.6, 32.45, 33.48
2026-05-29T00:28, Rack47, 125.846, 53.9446377342367, 28.0476713666606, 25.897, 32.7, 32.4, 33.5
2026-05-29T00:28, Rack50, 118.366, 54.2101568699261, 14.3999877922236, 39.8102, 32.9, 30.92, 32.08
2026-05-29T00:28, Rack51, 121.374, 54.6084355734603, 14.9487273393151, 39.6597, 33, 30.52, 31.81
2026-05-29T00:30, Rack46, 132.646, 53.7145211499725, 27.3219190624428, 26.3926, 30.9, 31.69, 32.78
2026-05-29T00:30, Rack47, 124.827, 52.7321003479216, 27.7201977659769, 25.0119, 30.6, 31.69, 32.8
2026-05-29T00:30, Rack50, 116.411, 52.6878471586401, 14.7097601171947, 37.9781, 30.2, 32.31, 33.06
2026-05-29T00:30, Rack51, 122.943, 53.7587743392541, 14.0105597265458, 39.7482, 29.9, 32.69, 33.17
2026-05-29T00:31, Rack46, 130.306, 53.0153207593237, 27.5343343709943, 25.481, 32.5, 32.31, 33.42
2026-05-29T00:31, Rack47, 126.592, 53.7676249771104, 27.9414637123848, 25.8262, 32.6, 32.29, 33.43
2026-05-29T00:31, Rack50, 118.324, 53.9977415613746, 14.2849295000916, 39.7128, 32.8, 31.04, 32.19
2026-05-29T00:31, Rack51, 118.556, 53.502105841421, 15.5151681621193, 37.9869, 32.9, 30.43, 31.86
2026-05-29T00:34, Rack46, 133.309, 53.7764756149667, 27.1891594945981, 26.5873, 32.6, 32.24, 33.22
2026-05-29T00:34, Rack47, 124.368, 52.9976194836111, 27.8883598852469, 25.1093, 32.8, 32.18, 33.26
2026-05-29T00:34, Rack50, 116.681, 53.1392296893121, 15.0991881828725, 38.04, 32.9, 30.78, 31.88
2026-05-29T00:34, Rack51, 121.234, 54.4048709027651, 14.4707928950742, 39.9341, 33, 30.42, 31.67
2026-05-29T00:36, Rack46, 132.503, 53.6260147714094, 27.5077824574254, 26.1182, 32.5, 32.34, 33.22
2026-05-29T00:36, Rack47, 127.185, 53.811878166392, 27.7821522309711, 26.0297, 32.7, 32.25, 33.29
2026-05-29T00:37, Rack50, 118.581, 54.0331441127999, 14.4265397057926, 39.6066, 32.8, 31.25, 32.34
2026-05-29T00:37, Rack51, 121.362, 53.6348654092657, 15.5948239028261, 38.04, 32.9, 30.71, 32.07
2026-05-29T00:39, Rack46, 129.454, 53.3958981871452, 27.0829518403223, 26.3129, 32.2, 32.22, 33.19
2026-05-29T00:39, Rack47, 126.575, 53.7056705121162, 27.7467496795459, 25.9589, 32.4, 32.15, 33.21
2026-05-29T00:39, Rack50, 117.927, 53.8207288042483, 14.2672282243789, 39.5535, 32.6, 31.18, 32.35
2026-05-29T00:39, Rack51, 121.535, 54.3783189891961, 14.4973448086431, 39.881, 32.7, 30.49, 32.02
2026-05-29T00:43, Rack46, 131.889, 53.1215284135995, 27.6405420252701, 25.481, 32.2, 32.4, 33.4
2026-05-29T00:43, Rack47, 123.824, 53.050723310749, 27.9857169016664, 25.065, 31.8, 32.32, 33.43
2026-05-29T00:43, Rack50, 115.99, 52.8648599157663, 14.6743575657694, 38.1905, 31.3, 31.93, 32.69
2026-05-29T00:43, Rack51, 122.077, 53.8826832692425, 14.2229750350974, 39.6597, 30.7, 32.34, 32.83
2026-05-29T00:44, Rack50, 118.73, 54.1393517670756, 14.3468839650858, 39.7925, 32.4, 31.81, 33
