Timestamp, RackID, Rack Flow, Rack Inlet P, Rack Outlet P, Rack Delta P, Cold Aisle Amb Temp, Rack Inlet Temp, Rack Outlet Temp
2026-05-13T00:02, Rack48, 118.21, 46.22, 23.17, 23.05, 32.3, 32.56, 34.15
2026-05-13T00:03, Rack49, 119.23, 46.01, , 46.01, 33.5, , 
2026-05-13T00:03, Rack51, 122.13, 47.60, 20.63, 26.97, 31.7, 31.53, 32.58
2026-05-13T00:05, Rack48, 118.09, 46.19, 22.96, 23.23, 31.9, 32.21, 34.07
2026-05-13T00:05, Rack49, 119.53, 46.30, 23.69, 22.61, 32.7, , 33.84
2026-05-13T00:07, Rack50, 113.68, 46.52, 19.20, 27.32, 28.6, 32.05, 33.36
2026-05-13T00:07, Rack51, 123.19, 46.12, 19.23, 26.89, 29.8, 32.95, 34.01
2026-05-13T00:10, Rack48, 117.65, 45.73, 22.59, 23.14, 28.6, 31.78, 33.77
2026-05-13T00:10, Rack49, 118.21, 45.50, 22.98, 22.52, 29.9, 31.33, 33.12
2026-05-13T00:11, Rack50, 114.19, 47.47, 20.38, 27.09, 31.4, 32.33, 33.82
2026-05-13T00:11, Rack51, 122.05, 46.92, 20.19, 26.73, 32.4, 30.05, 32.35
2026-05-13T00:14, Rack48, 117.91, 46.13, 22.93, 23.2, 32.2, , 
2026-05-13T00:17, Rack48, 118.25, 47.35, 24.01, 23.34, 33, , 
2026-05-13T00:20, Rack48, 117.88, 46.42, 23.18, 23.24, 31, 31.28, 33.18
2026-05-13T00:20, Rack49, 118.80, 46.27, 23.61, 22.66, 32.2, 31.45, 33.13
2026-05-13T00:20, Rack50, 113.58, 48.02, 20.76, 27.26, 33, , 
2026-05-13T00:22, Rack48, 118.60, 46.25, 23.08, 23.17, 29.8, 31.47, 33.13
2026-05-13T00:23, Rack49, 119.00, 45.80, 23.09, 22.71, 31.4, 31.89, 33.49
2026-05-13T00:23, Rack50, 113.68, 47.68, 19.38, 28.3, 32.3, 31.10, 32.49
2026-05-13T00:24, Rack51, 121.88, 46.76, 20.17, 26.59, 33.1, , 
2026-05-13T00:25, Rack48, 118.25, 46.07, 22.64, 23.43, 29.8, , 
2026-05-13T00:28, Rack48, 118.50, 47.25, 23.64, 23.61, 31.7, 32.28, 33.72
2026-05-13T00:28, Rack49, 118.83, 45.00, 22.29, 22.71, 28.7, 32.31, 34.11
2026-05-13T00:29, Rack50, 113.67, 47.24, 20.27, 26.97, 31.8, 32.23, 33.77
2026-05-13T00:29, Rack51, 122.30, 47.51, 20.75, 26.76, 32.6, 29.96, 32.20
2026-05-13T00:31, Rack48, 118.16, 45.99, 22.73, 23.26, 29.7, 32.38, 34.24
2026-05-13T00:31, Rack49, 118.94, 45.17, 22.45, 22.72, 28.7, 32.04, 33.66
2026-05-13T00:33, Rack50, 113.76, 47.41, 20.40, 27.01, 33.2, 30.22, 31.51
2026-05-13T00:33, Rack51, 122.41, 47.49, 20.65, 26.84, 33.7, , 
2026-05-13T00:35, Rack48, 117.73, 46.37, 23.04, 23.33, 32.1, 32.52, 34.25
2026-05-13T00:36, Rack49, 119.24, 46.21, 23.71, 22.5, 33.2, 32.03, 33.83
2026-05-13T00:36, Rack50, 112.67, 48.50, 21.25, 27.25, 33.6, , 33.69
2026-05-13T00:38, Rack51, 123.08, 46.16, 19.42, 26.74, 30.8, , 
2026-05-13T00:39, Rack48, 118.22, 47.40, 23.87, 23.53, 32.8, 32.36, 33.82
2026-05-13T00:40, Rack49, 119.20, 45.27, 22.33, 22.94, 29.4, , 
2026-05-13T00:42, Rack48, 117.54, 47.10, 23.69, 23.41, 33.4, 32.67, 34.27
2026-05-13T00:43, Rack49, 119.65, 45.59, 22.67, 22.92, 30.4, 31.47, 33.36
2026-05-13T00:44, Rack50, 113.91, 47.40, 20.14, 27.26, 30.7, 32.53, 34.07
2026-05-13T00:44, Rack51, 122.29, 46.97, 20.13, 26.84, 31.9, 30.00, 32.25
2026-05-13T00:47, Rack48, 118.55, 45.93, 22.79, 23.14, 31.7, 31.92, 33.91
2026-05-13T00:48, Rack49, 118.86, 46.76, 24.08, 22.68, 33.4, , 
2026-05-13T00:50, Rack49, 118.71, 45.42, 22.99, 22.43, 31.4, 32.21, 33.92
2026-05-13T00:50, Rack50, 113.41, 47.63, 20.63, 27, 32.3, 30.58, 31.89
2026-05-13T00:51, Rack51, 122.19, 48.03, 21.12, 26.91, 33.4, 30.09, 31.58
2026-05-13T00:55, Rack48, 117.93, 46.41, 22.83, 23.58, 29.9, 31.70, 33.63
2026-05-13T00:55, Rack49, 118.80, 45.49, 22.87, 22.62, 28.6, 31.38, 33.13
2026-05-13T00:56, Rack50, 113.22, 47.13, 20.05, 27.08, 30.5, 32.59, 33.95
2026-05-13T00:56, Rack51, 123.17, 46.43, 19.67, 26.76, 31.7, 31.14, 33.38
2026-05-13T01:00, Rack50, 113.55, 48.59, 21.46, 27.13, 33.6, , 
2026-05-13T01:02, Rack48, 118.00, 46.58, 23.45, 23.13, 31.6, 31.34, 33.26
2026-05-13T01:02, Rack49, 118.40, 46.45, 23.77, 22.68, 32.5, 31.38, 33.09
2026-05-13T01:03, Rack50, 113.62, 48.09, 20.83, 27.26, 33.2, , 
2026-05-13T01:04, Rack51, 121.72, 47.08, 19.98, 27.1, 32, , 
2026-05-13T01:07, Rack51, 120.18, 47.80, 19.67, 28.13, 31.1, 31.58, 32.72
2026-05-13T01:08, Rack48, 116.52, 46.15, 23.03, 23.12, 32.1, 32.58, 34.27
2026-05-13T01:09, Rack49, 118.76, 46.06, 23.48, 22.58, 32.9, , 
2026-05-13T01:10, Rack48, 119.00, 46.20, 22.48, 23.72, 29.6, , 
2026-05-13T01:12, Rack48, 118.22, 46.76, 23.32, 23.44, 32.1, 32.66, 34.16
2026-05-13T01:13, Rack49, 119.30, 44.78, 22.18, 22.6, 28.7, 0.00, 34.29
2026-05-13T01:13, Rack50, 113.42, 46.55, 19.60, 26.95, 29.4, , 
2026-05-13T01:17, Rack48, 116.82, 46.49, 22.94, 23.55, 30.9, 31.97, 33.50
2026-05-13T01:17, Rack49, 118.94, 45.58, 22.88, 22.7, 32.1, 32.42, 34.07
2026-05-13T01:18, Rack50, 113.48, 47.33, 20.21, 27.12, 32.9, 30.39, 31.67
2026-05-13T01:18, Rack51, 121.81, 47.30, 20.89, 26.41, 33.6, , 32.07
2026-05-13T01:21, Rack48, 118.43, 47.94, 24.60, 23.34, 33.7, 32.47, 33.99
2026-05-13T01:22, Rack49, 118.65, 45.08, 22.29, 22.79, 28.6, , 
2026-05-13T01:24, Rack48, 118.03, 47.61, 24.08, 23.53, 33.6, 32.38, 33.83
2026-05-13T01:24, Rack49, 119.06, 46.24, 23.43, 22.81, 32.8, , 
2026-05-13T01:26, Rack48, 118.33, 46.73, 23.52, 23.21, 32.3, 32.20, 33.69
2026-05-13T01:27, Rack49, 119.35, 46.05, 23.30, 22.75, 33.1, , 
2026-05-13T01:29, Rack48, 117.95, 46.25, 23.05, 23.2, 32.5, 32.55, 34.28
2026-05-13T01:30, Rack49, 119.62, 46.16, 23.65, 22.51, 33.3, 32.00, 33.83
2026-05-13T01:30, Rack50, 114.27, 48.36, 21.26, 27.1, 33.7, 31.04, 32.33
2026-05-13T01:31, Rack51, 123.36, 46.74, 19.67, 27.07, 29.5, 32.11, 32.91
2026-05-13T01:32, Rack48, 120.70, 47.04, 23.57, 23.47, 32.3, 31.53, 33.43
2026-05-13T01:33, Rack49, 118.80, 46.76, 24.03, 22.73, 33, 31.25, 33.01
2026-05-13T01:33, Rack50, 112.99, 48.53, 21.29, 27.24, 33.6, , 
2026-05-13T01:34, Rack51, 122.29, 45.88, 19.09, 26.79, 29.1, 32.23, 33.17
2026-05-13T01:36, Rack50, 113.34, 47.96, 20.76, 27.2, 33.2, , 
2026-05-13T01:36, Rack51, 122.69, 46.81, 19.95, 26.86, 32.4, , 
2026-05-13T01:40, Rack48, 118.35, 46.76, 23.38, 23.38, 30.5, 31.61, 33.23
2026-05-13T01:40, Rack49, 119.20, 45.25, 22.68, 22.57, 29.5, 32.13, 33.80
2026-05-13T01:41, Rack50, 113.75, 46.61, 19.50, 27.11, 31.3, 32.58, 34.00
2026-05-13T01:41, Rack51, 122.54, 46.56, 19.88, 26.68, 32.2, 29.77, 32.00
2026-05-13T01:46, Rack51, 121.91, 46.48, 18.92, 27.56, 30.6, 32.31, 33.24
2026-05-13T01:47, Rack48, 119.97, 47.32, 23.71, 23.61, 33.1, 32.54, 34.07
2026-05-13T01:48, Rack49, 119.39, 46.25, 23.62, 22.63, 33.7, 32.67, 34.24
2026-05-13T01:48, Rack50, 113.12, 47.58, 20.40, 27.18, 32.3, 31.67, 32.91
2026-05-13T01:49, Rack51, 123.14, 46.61, 19.81, 26.8, 28.7, 32.68, 33.61
